Provincia,Municipio,Población,Longitud ETRS89,Latitud ETRS89,Altitud
Las Palmas,Tinajo,6028,-13.67493331,29.06516354,194
Las Palmas,Tuineje,14301,-14.04768321,28.32398299,182
Las Palmas,Valsequillo de Gran Canaria,9191,-15.49707567,27.98926186,503
Las Palmas,Valleseco,3810,-15.57294466,28.04857994,1057
Las Palmas,Vega de San Mateo,7562,-15.53095404,28.00908468,831
Las Palmas,Yaiza,16257,-13.76346053,28.95079969,186
Pontevedra,Arbo,2711,-8.312807786,42.11072066,109
Pontevedra,Barro,3699,-8.637939017,42.52355405,94
Pontevedra,Baiona,12169,-8.849618106,42.11920952,7
Pontevedra,Bueu,12145,-8.784617008,42.32662932,7
Pontevedra,Caldas de Reis,9825,-8.642382294,42.60258458,23
Pontevedra,Cambados,13900,-8.814658997,42.51547459,6
Pontevedra,Campo Lameiro,1867,-8.544008172,42.54038386,250
Pontevedra,Cangas,26490,-8.780163008,42.26376663,6
Pontevedra,A Cañiza,5233,-8.273358578,42.21275362,568
Pontevedra,Catoira,3337,-8.722751367,42.66627913,21
Pontevedra,Covelo,2505,-8.363300306,42.23211121,384
Pontevedra,Crecente,2082,-8.222977175,42.15200916,222
Pontevedra,Cuntis,4750,-8.562993922,42.63288354,166
Pontevedra,Dozón,1179,-8.046405883,42.56679894,745
Pontevedra,A Estrada,20700,-8.489019317,42.68852024,297
Pontevedra,Forcarei,3523,-8.350910786,42.59199219,592
Pontevedra,Fornelos de Montes,1694,-8.452987056,42.34058507,336
Pontevedra,Agolada,2431,-8.019000742,42.76267156,581
Pontevedra,Gondomar,14233,-8.761521242,42.11063919,17
Pontevedra,O Grove,10746,-8.865219619,42.4965068,5
Pontevedra,A Guarda,10051,-8.874218844,41.90117013,35
Pontevedra,Lalín,20075,-8.113727986,42.66243867,536
Pontevedra,A Lama,2478,-8.442650242,42.3975886,431
Pontevedra,Marín,24637,-8.698978231,42.39282938,6
Pontevedra,Meaño,5318,-8.781782572,42.44427005,91
Pontevedra,Meis,4788,-8.703611017,42.51841126,54
Pontevedra,Moaña,19439,-8.733298533,42.28717347,8
Pontevedra,Mondariz,4548,-8.455310697,42.23441333,122
Pontevedra,Mondariz-Balneario,627,-8.470391822,42.22514445,73
Pontevedra,Moraña,4246,-8.590855639,42.5892188,161
Pontevedra,Mos,15132,-8.640131789,42.19133538,131
Pontevedra,As Neves,3968,-8.415414983,42.08834982,161
Pontevedra,Nigrán,17622,-8.806531958,42.14158005,39
Pontevedra,Oia,3004,-8.873694414,42.00200903,49
Pontevedra,Pazos de Borbén,2991,-8.531697219,42.29355226,242
Pontevedra,Pontevedra,82671,-8.643672092,42.43158576,20
Pontevedra,O Porriño,19600,-8.6209544,42.16185882,31
Pontevedra,Portas,3016,-8.657119289,42.58056561,53
Pontevedra,Poio,16871,-8.685772728,42.44613645,47
Pontevedra,Ponteareas,22893,-8.503197592,42.17363999,45
Pontevedra,Ponte Caldelas,5562,-8.503214544,42.39070726,304
Pontevedra,Pontecesures,3037,-8.651138889,42.72177778,19
Pontevedra,Redondela,29392,-8.608908311,42.28378165,5
Pontevedra,Ribadumia,5081,-8.767605508,42.50315888,25
Pontevedra,Rodeiro,2567,-7.949987914,42.64950968,632
Pontevedra,O Rosal,6328,-8.837308428,41.93706086,43
Pontevedra,Salceda de Caselas,9017,-8.557863294,42.1023707,73
Pontevedra,Salvaterra de Miño,9657,-8.498197058,42.08320267,41
Pontevedra,Sanxenxo,17241,-8.806674828,42.40028441,9
Pontevedra,Silleda,8669,-8.24800175,42.69761087,487
Pontevedra,Soutomaior,7242,-8.571859714,42.33680364,57
Pontevedra,Tomiño,13585,-8.742831303,41.99132471,51
Pontevedra,Tui,16860,-8.644418778,42.04641675,53
Pontevedra,Valga,5986,-8.648553658,42.69955826,33
Pontevedra,Vigo,292986,-8.726788225,42.23588559,62
Pontevedra,Vilaboa,6023,-8.638079883,42.35967312,34
Pontevedra,Vila de Cruces,5389,-8.169983456,42.79403339,478
Pontevedra,Vilagarcía de Arousa,37479,-8.763673197,42.59707226,7
Pontevedra,Vilanova de Arousa,10361,-8.826642719,42.56208043,6
Pontevedra,A Illa de Arousa,4968,-8.873736403,42.56403321,8
Pontevedra,Cerdedo-Cotobade,6107,-8.482026058,42.47192825,374
Salamanca,Abusejo,203,-6.14229505,40.70974359,839
Salamanca,Agallas,153,-6.4408691,40.448251,803
Salamanca,Ahigal de los Aceiteros,126,-6.74689866,40.87229512,632
Salamanca,Ahigal de Villarino,35,-6.37930035,41.15796469,764
Salamanca,La Alameda de Gardón,79,-6.75822367,40.6503007,712
Salamanca,La Alamedilla,140,-6.82757395,40.47239117,756
Salamanca,Alaraz,481,-5.28800069,40.74752801,881
Salamanca,Alba de Tormes,5198,-5.51211229,40.82743588,836
Salamanca,Alba de Yeltes,225,-6.31599973,40.67159061,786
Salamanca,La Alberca,1128,-6.10993723,40.48866243,1044
Salamanca,La Alberguería de Argañán,123,-6.81331694,40.41223781,736
Salamanca,Alconada,160,-5.36395007,40.91087853,829
Salamanca,Aldeacipreste,119,-5.89609156,40.38095565,864
Salamanca,Aldeadávila de la Ribera,1258,-6.61955778,41.21845758,687
Salamanca,Aldea del Obispo,281,-6.79136324,40.70728221,690
Salamanca,Aldealengua,677,-5.5496339,40.98227385,790
Salamanca,Aldeanueva de Figueroa,263,-5.52347397,41.14689386,865
Salamanca,Aldeanueva de la Sierra,107,-6.09975201,40.61484759,981
Salamanca,Aldearrodrigo,148,-5.80622486,41.11036473,782
Salamanca,Aldearrubia,481,-5.49931896,41.00767773,811
Salamanca,Aldeaseca de Alba,77,-5.44630017,40.81839321,862
Salamanca,Aldeaseca de la Frontera,280,-5.20729713,40.941953,869
Salamanca,Aldeatejada,1878,-5.69271976,40.92258038,794
Salamanca,Aldeavieja de Tormes,103,-5.61727689,40.58329506,909
Salamanca,Aldehuela de la Bóveda,289,-6.04823708,40.84367513,791
Salamanca,Aldehuela de Yeltes,198,-6.24237223,40.66181147,835
Salamanca,Almenara de Tormes,254,-5.82270954,41.06319014,775
Salamanca,Almendra,164,-6.3407647,41.22971069,768
Salamanca,Anaya de Alba,211,-5.49313584,40.72821716,878
Salamanca,Añover de Tormes,94,-5.91530575,41.13619509,806
Salamanca,Arabayona de Mógica,380,-5.38598528,41.0473439,856
Salamanca,Arapiles,653,-5.64470392,40.89413145,838
Salamanca,Arcediano,103,-5.56092738,41.09245804,823
Salamanca,El Arco,87,-5.8247809,41.10987483,776
Salamanca,Armenteros,209,-5.44917699,40.59292861,1043
Salamanca,San Miguel del Robledo,60,-6.044631,40.53641301,1015
Salamanca,La Atalaya,117,-6.41387644,40.5024331,796
Salamanca,Babilafuente,919,-5.4260907,40.97667341,800
Salamanca,Bañobárez,302,-6.61283778,40.85009715,746
Salamanca,Barbadillo,414,-5.88168623,40.93149186,802
Salamanca,Barbalos,77,-5.94264031,40.6775343,904
Salamanca,Barceo,49,-6.45280877,41.0605566,718
Salamanca,Barruecopardo,461,-6.66619211,41.07079608,719
Salamanca,La Bastida,27,-6.05852865,40.58515328,1112
Salamanca,Béjar,13221,-5.76748422,40.3870342,953
Salamanca,Beleña,229,-5.62748294,40.75098739,883
Salamanca,Bermellar,136,-6.67042824,40.99927404,639
Salamanca,Berrocal de Huebra,69,-6.00063426,40.7189215,899
Salamanca,Berrocal de Salvatierra,85,-5.6908246,40.63225215,892
Salamanca,Boada,292,-6.30528522,40.81524786,775
Salamanca,El Bodón,285,-6.57413273,40.48773188,792
Salamanca,Bogajo,141,-6.53099295,40.9068766,711
Salamanca,La Bouza,52,-6.79484997,40.83542716,608
Salamanca,Bóveda del Río Almar,237,-5.21100686,40.8572382,879
Salamanca,Brincones,58,-6.34850052,41.11137935,763
Salamanca,Buenamadre,133,-6.25018306,40.85624372,754
Salamanca,Buenavista,326,-5.61180865,40.76750246,942
Salamanca,El Cabaco,245,-6.1277772,40.56486594,959
Salamanca,Cabezabellosa de la Calzada,83,-5.4889047,41.04371539,855
Salamanca,La Cabeza de Béjar,72,-5.66241355,40.49703441,1036
Salamanca,Cabeza del Caballo,316,-6.55917189,41.12962787,729
Salamanca,Cabrerizos,4196,-5.60844794,40.97785858,823
Salamanca,Cabrillas,395,-6.17835912,40.74059759,797
Salamanca,Calvarrasa de Abajo,1152,-5.55092494,40.94576652,797
Salamanca,Calvarrasa de Arriba,603,-5.59241783,40.90597487,850
Salamanca,La Calzada de Béjar,87,-5.81587734,40.40997794,791
Salamanca,Calzada de Don Diego,170,-5.90298081,40.90521575,814
Salamanca,Calzada de Valdunciel,666,-5.70216827,41.08624847,800
Salamanca,Campillo de Azaba,162,-6.68850023,40.51110031,650
Salamanca,El Campo de Peñaranda,271,-5.25739282,40.98492097,838
Salamanca,Candelario,934,-5.74166375,40.36527507,1136
Salamanca,Canillas de Abajo,78,-5.92972802,40.9216334,811
Salamanca,Cantagallo,261,-5.8185424,40.37163169,932
Salamanca,Cantalapiedra,1003,-5.18358635,41.12548761,782
Salamanca,Cantalpino,895,-5.32798426,41.05273729,808
Salamanca,Cantaracillo,194,-5.16330853,40.90331594,910
Salamanca,Carbajosa de la Sagrada,6848,-5.65118116,40.93294687,790
Salamanca,Carpio de Azaba,105,-6.64678892,40.5958664,678
Salamanca,Carrascal de Barregas,1151,-5.76191292,40.97869466,791
Salamanca,Carrascal del Obispo,223,-5.99973649,40.76345642,900
Salamanca,Casafranca,70,-5.76096945,40.5918009,928
Salamanca,Las Casas del Conde,56,-6.04117678,40.50787154,695
Salamanca,Casillas de Flores,187,-6.75386274,40.38244335,852
Salamanca,Castellanos de Moriscos,2557,-5.59160735,41.0185091,834
Salamanca,Castillejo de Martín Viejo,226,-6.64507428,40.70121001,669
Salamanca,Castraz,40,-6.33447652,40.70547168,757
Salamanca,Cepeda,346,-6.04007555,40.46529423,625
Salamanca,Cereceda de la Sierra,66,-6.09127223,40.56646491,979
Salamanca,Cerezal de Peñahorcada,74,-6.65139144,41.13080688,706
Salamanca,Cerralbo,160,-6.58756805,40.97401567,671
Salamanca,El Cerro,430,-5.91504874,40.32783156,981
Salamanca,Cespedosa de Tormes,508,-5.5802352,40.54294671,1032
Salamanca,Cilleros de la Bastida,28,-6.06069407,40.57617448,1066
Salamanca,Cipérez,284,-6.26566516,40.96193859,768
Salamanca,Ciudad Rodrigo,12668,-6.5341577,40.59730856,651
Salamanca,Coca de Alba,97,-5.36526254,40.87741613,833
Salamanca,Colmenar de Montemayor,187,-5.95692957,40.39932996,825
Salamanca,Cordovilla,134,-5.40597336,40.95126246,829
Salamanca,Cristóbal,168,-5.88987907,40.46969724,868
Salamanca,El Cubo de Don Sancho,449,-6.3056533,40.89250938,739
Salamanca,Chagarcía Medianero,81,-5.38228145,40.64970699,1031
Salamanca,Dios le Guarde,132,-6.31202916,40.6420266,814
Salamanca,Doñinos de Ledesma,69,-6.03340077,41.01243057,848
Salamanca,Doñinos de Salamanca,2014,-5.74640449,40.960106,824
Salamanca,Éjeme,130,-5.53982312,40.76650698,814
Salamanca,La Encina,108,-6.53107858,40.49912426,797
Salamanca,Encina de San Silvestre,109,-6.09166847,41.01476287,805
Salamanca,Encinas de Abajo,651,-5.47013283,40.93423234,793
Salamanca,Encinas de Arriba,241,-5.55732894,40.77165069,816
Salamanca,Encinasola de los Comendadores,174,-6.53136161,41.03152525,713
Salamanca,Endrinal,232,-5.80425924,40.59004563,924
Salamanca,Escurial de la Sierra,237,-5.95671795,40.61569307,961
Salamanca,Espadaña,36,-6.28519695,41.06215985,783
Salamanca,Espeja,240,-6.71612566,40.5654346,695
Salamanca,Espino de la Orbada,273,-5.42427226,41.10598179,799
Salamanca,Florida de Liébana,267,-5.76180262,41.02301093,789
Salamanca,Forfoleda,192,-5.74869999,41.0970628,789
Salamanca,Frades de la Sierra,200,-5.78368777,40.65658436,950
Salamanca,La Fregeneda,363,-6.86630158,40.98811651,525
Salamanca,Fresnedoso,111,-5.70944231,40.43627533,1022
Salamanca,Fresno Alhándiga,225,-5.6162236,40.71243985,832
Salamanca,La Fuente de San Esteban,1334,-6.25745838,40.80178071,769
Salamanca,Fuenteguinaldo,678,-6.67624797,40.42868622,856
Salamanca,Fuenteliante,104,-6.57272133,40.87510199,723
Salamanca,Fuenterroble de Salvatierra,242,-5.73319574,40.56262976,955
Salamanca,Fuentes de Béjar,240,-5.69454248,40.50675587,911
Salamanca,Fuentes de Oñoro,1208,-6.81175012,40.58946359,734
Salamanca,Gajates,169,-5.36613034,40.78245962,854
Salamanca,Galindo y Perahuy,703,-5.87370908,40.94197691,797
Salamanca,Galinduste,440,-5.54120204,40.66272944,944
Salamanca,Galisancho,402,-5.55412079,40.74388911,818
Salamanca,Gallegos de Argañán,279,-6.70221255,40.62995918,656
Salamanca,Gallegos de Solmirón,124,-5.4495564,40.53728042,1106
Salamanca,Garcibuey,195,-5.99288423,40.51608097,689
Salamanca,Garcihernández,469,-5.43474681,40.86132365,814
Salamanca,Garcirrey,69,-6.13059326,40.90056086,814
Salamanca,Gejuelo del Barro,38,-6.12369621,41.07715425,808
Salamanca,Golpejas,154,-5.90824987,40.99956357,789
Salamanca,Gomecello,455,-5.53544858,41.04257394,843
Salamanca,Guadramiro,152,-6.49360685,41.01682148,748
Salamanca,Guijo de Ávila,67,-5.63961695,40.53069628,981
Salamanca,Guijuelo,5627,-5.67162062,40.55564032,1003
Salamanca,Herguijuela de Ciudad Rodrigo,78,-6.52143423,40.45819479,792
Salamanca,Herguijuela de la Sierra,271,-6.07354101,40.44553881,642
Salamanca,Herguijuela del Campo,82,-5.8639843,40.63040787,928
Salamanca,Hinojosa de Duero,691,-6.7963881,40.9854398,599
Salamanca,Horcajo de Montemayor,144,-5.89434488,40.42155006,735
Salamanca,Horcajo Medianero,217,-5.40596772,40.63911827,1007
Salamanca,La Hoya,41,-5.69954226,40.40687241,1241
Salamanca,Huerta,298,-5.46828884,40.96826504,787
Salamanca,Iruelos,34,-6.32717001,41.14077055,786
Salamanca,Ituero de Azaba,233,-6.69227238,40.48574702,659
Salamanca,Juzbado,173,-5.86283634,41.07828515,789
Salamanca,Lagunilla,481,-5.97146874,40.32514304,918
Salamanca,Larrodrigo,193,-5.44921129,40.73636387,869
Salamanca,Ledesma,1688,-5.99997138,41.08785178,768
Salamanca,Ledrada,489,-5.71947047,40.46861964,889
Salamanca,Linares de Riofrío,979,-5.92121919,40.58412711,956
Salamanca,Lumbrales,1662,-6.71924557,40.93501018,669
Salamanca,Macotera,1114,-5.28546697,40.83079941,891
Salamanca,Machacón,449,-5.52423721,40.92624139,806
Salamanca,Madroñal,146,-6.06296452,40.46423926,680
Salamanca,El Maíllo,279,-6.17932848,40.56492092,987
Salamanca,Malpartida,101,-5.2318428,40.76292333,899
Salamanca,Mancera de Abajo,231,-5.19965125,40.83960233,890
Salamanca,El Manzano,75,-6.28723368,41.17487248,780
Salamanca,Martiago,292,-6.49082054,40.45346277,809
Salamanca,Martinamor,83,-5.59897383,40.80626238,955
Salamanca,Martín de Yeltes,424,-6.29117399,40.77685348,760
Salamanca,Masueco,304,-6.58942787,41.2034736,689
Salamanca,Castellanos de Villiquera,670,-5.69452751,41.05132803,828
Salamanca,La Mata de Ledesma,106,-5.97074731,41.00038172,813
Salamanca,Matilla de los Caños del Río,640,-5.94310461,40.825163,817
Salamanca,La Maya,185,-5.61351121,40.68698353,832
Salamanca,Membribe de la Sierra,123,-5.80622867,40.69094084,1027
Salamanca,Mieza,222,-6.68797004,41.1624954,656
Salamanca,El Milano,122,-6.59924413,41.09173988,729
Salamanca,Miranda de Azán,425,-5.68182106,40.8865184,821
Salamanca,Miranda del Castañar,416,-6.00108185,40.48476715,649
Salamanca,Mogarraz,283,-6.05280343,40.49217243,765
Salamanca,Molinillo,42,-5.94495827,40.46893658,723
Salamanca,Monforte de la Sierra,72,-6.05667873,40.48340835,835
Salamanca,Monleón,93,-5.84644907,40.58359053,876
Salamanca,Monleras,234,-6.22590664,41.18667789,758
Salamanca,Monsagro,141,-6.2693546,40.50290849,931
Salamanca,Montejo,218,-5.62299831,40.6313999,926
Salamanca,Montemayor del Río,272,-5.89268282,40.34892104,675
Salamanca,Monterrubio de Armuña,1334,-5.64293891,41.02726823,804
Salamanca,Monterrubio de la Sierra,162,-5.69310243,40.75635505,959
Salamanca,Morasverdes,269,-6.27510226,40.60158322,894
Salamanca,Morille,239,-5.69782894,40.80698182,929
Salamanca,Moríñigo,106,-5.41375577,40.97019509,805
Salamanca,Moriscos,349,-5.58287293,41.00741052,844
Salamanca,Moronta,75,-6.43189094,40.97785863,764
Salamanca,Mozárbez,493,-5.65111969,40.85683903,877
Salamanca,Narros de Matalayegua,235,-5.92617483,40.69975,984
Salamanca,Navacarros,104,-5.71584946,40.39835654,1109
Salamanca,Nava de Béjar,96,-5.68142583,40.47373359,1054
Salamanca,Nava de Francia,140,-6.11604377,40.53556177,1038
Salamanca,Nava de Sotrobal,163,-5.28661128,40.88992908,856
Salamanca,Navales,322,-5.47953395,40.7884906,846
Salamanca,Navalmoral de Béjar,62,-5.78252768,40.42250442,930
Salamanca,Navamorales,64,-5.47787229,40.47715377,992
Salamanca,Navarredonda de la Rinconada,173,-6.01262484,40.60624831,1023
Salamanca,Navasfrías,469,-6.81859135,40.29512588,886
Salamanca,Negrilla de Palencia,89,-5.59279697,41.09181684,821
Salamanca,Olmedo de Camaces,106,-6.62389242,40.87900458,711
Salamanca,La Orbada,218,-5.48291835,41.10215592,816
Salamanca,Pajares de la Laguna,112,-5.50910856,41.08792458,825
Salamanca,Palacios del Arzobispo,161,-5.89015165,41.16561425,820
Salamanca,Palaciosrubios,368,-5.19517122,41.05202077,807
Salamanca,Palencia de Negrilla,155,-5.60053743,41.09428128,823
Salamanca,Parada de Arriba,250,-5.79243801,40.98642508,825
Salamanca,Parada de Rubiales,267,-5.43662359,41.14757618,844
Salamanca,Paradinas de San Juan,413,-5.15344613,40.98385649,851
Salamanca,Pastores,54,-6.50986451,40.51471136,766
Salamanca,El Payo,354,-6.72684618,40.28653984,922
Salamanca,Pedraza de Alba,239,-5.37505284,40.75418181,896
Salamanca,Pedrosillo de Alba,148,-5.39651944,40.82278918,836
Salamanca,Pedrosillo de los Aires,369,-5.70523132,40.71458395,958
Salamanca,Pedrosillo el Ralo,128,-5.54876628,41.06243758,815
Salamanca,El Pedroso de la Armuña,222,-5.39940303,41.08032832,828
Salamanca,Pelabravo,1247,-5.57873147,40.93594225,814
Salamanca,Pelarrodríguez,166,-6.21269172,40.88664231,755
Salamanca,Pelayos,94,-5.57675516,40.64881724,952
Salamanca,La Peña,100,-6.51885856,41.17423327,693
Salamanca,Peñacaballera,142,-5.86056534,40.34443299,870
Salamanca,Peñaparda,369,-6.66860248,40.32059218,864
Salamanca,Peñaranda de Bracamonte,6420,-5.20054579,40.90173747,903
Salamanca,Peñarandilla,197,-5.39344836,40.88339177,824
Salamanca,Peralejos de Abajo,160,-6.36315303,41.00432711,775
Salamanca,Peralejos de Arriba,42,-6.33349109,41.00457226,789
Salamanca,Pereña de la Ribera,366,-6.52440903,41.23793194,687
Salamanca,Peromingo,132,-5.77224572,40.46310462,789
Salamanca,Pinedas,115,-5.96049507,40.44515707,786
Salamanca,El Pino de Tormes,159,-5.79409656,41.03888541,767
Salamanca,Pitiegua,192,-5.46611699,41.06140911,846
Salamanca,Pizarral,53,-5.65236444,40.61642492,909
Salamanca,Poveda de las Cintas,234,-5.26080289,41.04608593,817
Salamanca,Pozos de Hinojo,49,-6.41025242,40.91362293,739
Salamanca,Puebla de Azaba,179,-6.74522345,40.44684318,668
Salamanca,Puebla de San Medel,44,-5.7372772,40.51120927,965
Salamanca,Puebla de Yeltes,146,-6.18211561,40.62624617,876
Salamanca,Puente del Congosto,227,-5.52674854,40.4914531,944
Salamanca,Puertas,86,-6.28636754,41.0967643,785
Salamanca,Puerto de Béjar,368,-5.83701439,40.35044482,948
Salamanca,Puerto Seguro,62,-6.7610115,40.82775805,635
Salamanca,Rágama,227,-5.12797209,40.99675088,846
Salamanca,La Redonda,86,-6.74954776,40.90830453,668
Salamanca,Retortillo,204,-6.35970572,40.80228446,737
Salamanca,La Rinconada de la Sierra,119,-6.01985951,40.61098382,1008
Salamanca,Robleda,503,-6.60561531,40.38488155,831
Salamanca,Robliza de Cojos,201,-5.97685102,40.86782586,818
Salamanca,Rollán,384,-5.91690884,40.96193068,801
Salamanca,Saelices el Chico,150,-6.63296249,40.67055317,647
Salamanca,La Sagrada,109,-6.07218373,40.74360756,861
Salamanca,Salamanca,144436,-5.66538084,40.96736822,798
Salamanca,Saldeana,113,-6.63919361,41.02033696,666
Salamanca,Salmoral,138,-5.2192675,40.8015296,908
Salamanca,Salvatierra de Tormes,77,-5.59798103,40.58840584,904
Salamanca,San Cristóbal de la Cuesta,989,-5.61940288,41.02910296,821
Salamanca,Sancti-Spíritus,841,-6.40073331,40.70639756,757
Salamanca,Sanchón de la Ribera,84,-6.4132098,41.08779387,726
Salamanca,Sanchón de la Sagrada,39,-6.02526353,40.74390205,869
Salamanca,Sanchotello,229,-5.75273633,40.43616166,931
Salamanca,Sando,127,-6.11170235,40.96691001,840
Salamanca,San Esteban de la Sierra,345,-5.90605414,40.50671602,619
Salamanca,San Felices de los Gallegos,428,-6.70892391,40.84896516,658
Salamanca,San Martín del Castañar,225,-6.06376236,40.52140012,831
Salamanca,San Miguel de Valero,334,-5.92131609,40.54347599,934
Salamanca,San Morales,332,-5.50263984,40.99300511,793
Salamanca,San Muñoz,241,-6.12683653,40.78318925,781
Salamanca,San Pedro del Valle,148,-5.86095298,41.03321762,791
Salamanca,San Pedro de Rozados,311,-5.73809709,40.79056716,975
Salamanca,San Pelayo de Guareña,96,-5.85777369,41.11579734,781
Salamanca,Santa María de Sando,114,-6.13060818,40.97976658,825
Salamanca,Santa Marta de Tormes,14806,-5.6310736,40.9496834,779
Salamanca,Santiago de la Puebla,334,-5.27991042,40.80084215,869
Salamanca,Santibáñez de Béjar,476,-5.61175397,40.48746326,920
Salamanca,Santibáñez de la Sierra,187,-5.91534796,40.49407899,605
Salamanca,Santiz,242,-5.89478405,41.2042073,895
Salamanca,Los Santos,633,-5.79666635,40.54394177,937
Salamanca,Sardón de los Frailes,84,-6.27056621,41.21396341,744
Salamanca,Saucelle,295,-6.75136873,41.04786449,664
Salamanca,El Sahugo,191,-6.54311488,40.41431338,823
Salamanca,Sepulcro-Hilario,181,-6.18736962,40.70014203,829
